WeeklySalesDate,ParentPlantName,ParentCustomerId,Predicted_Sales
2025-02-02,Plant_2,9979,-386.7783
2025-02-02,Plant_3,6524,0.0
2025-02-02,Plant_3,7690,7057.678599999998
2025-02-02,Plant_3,1105,7574.086499999997
2025-02-02,Plant_2,10716,-552.6696999999999
2025-02-02,Plant_3,6524,53.895
2025-02-02,Plant_3,11981,-46.761999999999986
2025-02-02,Plant_4,8555,-24.9921
2025-02-02,Plant_2,12802,-45.09799999999998
2025-02-02,Plant_3,6550,158.72809999999998
2025-02-02,Plant_3,12231,180.28369999999995
2025-02-02,Plant_4,10840,-300.6922
2025-02-02,Plant_3,3118,2.759
2025-02-02,Plant_3,7690,-4.48
2025-02-02,Plant_4,3526,-4.48
2025-02-02,Plant_5,8623,7312.6696999999995
2025-02-02,Plant_3,4138,-1769.1678000000006
2025-02-02,Plant_4,7567,-74.57550000000003
2025-02-02,Plant_4,8496,-2.158
2025-02-02,Plant_5,12304,30.37800000000003
2025-02-02,Plant_3,4138,-113.4304
2025-02-02,Plant_4,9528,74.91930000000002
2025-02-02,Plant_4,9528,-4.48
2025-02-02,Plant_6,3693,1.8177999999999883
2025-02-02,Plant_3,7690,67.82540000000003
2025-02-02,Plant_5,12039,-46.761999999999986
2025-02-02,Plant_5,2171,-15.394200000000001
2025-02-02,Plant_5,12160,168.62369999999999
2025-02-02,Plant_3,11981,7753.745499999997
2025-02-02,Plant_5,12231,344.49039999999985
2025-02-02,Plant_5,12141,33.201100000000004
2025-02-02,Plant_5,12260,-46.761999999999986
2025-02-02,Plant_4,10653,487.88469999999984
2025-02-02,Plant_5,12267,-39.458900000000014
2025-02-02,Plant_5,12159,170.28060000000002
2025-02-02,Plant_4,10653,-33014.81440000002
2025-02-02,Plant_5,12227,-43.93890000000001
2025-02-02,Plant_5,8623,72.66
2025-02-02,Plant_5,12231,181.53619999999995
2025-02-02,Plant_5,12178,-66.1867
2025-02-02,Plant_6,845,2.43
2025-02-09,Plant_2,7309,110.76389999999998
2025-02-09,Plant_2,9123,16470.684700000013
2025-02-09,Plant_2,2768,-2484.6659000000004
2025-02-09,Plant_2,2768,-21.312800000000006
2025-02-09,Plant_2,9123,5.781000000000003
2025-02-09,Plant_2,9801,1670.5706999999989
2025-02-09,Plant_2,2957,-545.1309
2025-02-09,Plant_2,5580,382.7681999999999
2025-02-09,Plant_2,10014,16872.94720000001
2025-02-09,Plant_2,10014,-2.8160000000000003
2025-02-09,Plant_2,3788,279.75609999999995
2025-02-09,Plant_2,6735,-2.8160000000000003
2025-02-09,Plant_2,12191,-45.09799999999998
2025-02-09,Plant_3,4977,-58.563500000000005
2025-02-09,Plant_2,4132,-537.7547999999999
2025-02-09,Plant_2,9799,11.378099999999977
2025-02-09,Plant_2,12822,-118.87549999999999
2025-02-09,Plant_3,5891,7066.604399999999
2025-02-09,Plant_2,4132,-1653.9090999999999
2025-02-09,Plant_2,9801,567.7419999999998
2025-02-09,Plant_2,12822,17120.957100000018
2025-02-09,Plant_3,6550,153.04799999999997
2025-02-09,Plant_2,5585,-2383.4152999999997
2025-02-09,Plant_2,9976,-2.8160000000000003
2025-02-09,Plant_3,3122,84.99699999999999
2025-02-09,Plant_3,6554,-2.3609999999999998
2025-02-09,Plant_2,7296,-2596.8106
2025-02-09,Plant_2,9979,-386.7783
2025-02-09,Plant_3,3122,-4.48
2025-02-09,Plant_3,6737,-4.48
2025-02-09,Plant_2,10468,-2.8160000000000003
2025-02-09,Plant_2,10716,-552.6696999999999
2025-02-09,Plant_3,3493,7452.8947
2025-02-09,Plant_3,8288,0.0
2025-02-09,Plant_2,10555,-593.6362
2025-02-09,Plant_2,12822,323.6629
2025-02-09,Plant_3,3956,55.8217
2025-02-09,Plant_3,9976,7245.036499999999
2025-02-09,Plant_0,9986,-880.2076999999994
2025-02-09,Plant_0,5784,7243.782999999999
2025-02-09,Plant_0,770,-143.121
2025-02-09,Plant_0,5784,42.59089999999998
2025-02-09,Plant_0,10425,-58.563500000000005
2025-02-09,Plant_0,8225,33.08550000000001
2025-02-09,Plant_0,6552,582.1965999999999
2025-02-09,Plant_0,770,238.5612999999999
2025-02-09,Plant_0,10425,44.9005
2025-02-09,Plant_0,9986,-579.2180999999999
2025-02-09,Plant_0,9885,508.93839999999994
2025-02-09,Plant_0,5772,-4.48
2025-02-09,Plant_0,10427,-456.80809999999997
2025-02-09,Plant_1,5881,7348.0365
2025-02-09,Plant_1,4137,61.77890000000002
2025-02-09,Plant_0,8225,-23.904700000000002
2025-02-09,Plant_1,4137,-23.904700000000002
2025-02-09,Plant_1,9786,-655.4354999999999
2025-02-09,Plant_1,5784,41.53129999999997
2025-02-09,Plant_1,4463,-1516.9293999999995
2025-02-09,Plant_1,5713,6818.337699999999
2025-02-09,Plant_1,10061,-4.48
2025-02-09,Plant_1,5790,491.62380000000013
2025-02-09,Plant_1,5769,-283.13219999999995
2025-02-09,Plant_1,5779,-489.98009999999994
2025-02-09,Plant_1,10427,-457.86769999999996
2025-02-09,Plant_1,9886,-1604.8615999999997
2025-02-09,Plant_1,5790,-404.7321999999999
2025-02-09,Plant_1,5881,-72.9412
2025-02-09,Plant_2,2768,16609.522800000013
2025-02-09,Plant_2,1577,-34.0654
2025-02-09,Plant_1,6332,-4.48
2025-02-09,Plant_1,5881,-2058.3423
2025-02-09,Plant_2,3788,-45.09799999999998
2025-02-09,Plant_2,4352,675.4826999999999
2025-02-09,Plant_1,8148,7961.4668999999985
2025-02-09,Plant_1,8148,-6.841
2025-02-09,Plant_2,5580,16982.668400000013
2025-02-09,Plant_2,5580,-636.9697
2025-02-09,Plant_1,9570,-114.49000000000004
2025-02-09,Plant_1,9786,-1864.8335
2025-02-09,Plant_2,7296,-203.70050000000006
2025-02-09,Plant_2,7309,-2.8160000000000003
2025-02-09,Plant_1,9886,-402.4102
2025-02-09,Plant_2,1105,1018.1381999999998
2025-02-09,Plant_3,797,151.0696
2025-02-09,Plant_3,797,80.46150000000003
2025-02-09,Plant_3,4138,7309.931399999999
2025-02-09,Plant_3,12231,-11743.973999999995
2025-02-09,Plant_3,3493,-1506.7914
2025-02-09,Plant_3,3118,2.759
2025-02-09,Plant_3,4977,7187.9497999999985
2025-02-09,Plant_3,12231,182.52619999999996
2025-02-09,Plant_3,3956,7608.039799999999
2025-02-09,Plant_3,3493,-73.46390000000002
2025-02-09,Plant_3,8288,7029.205999999998
2025-02-09,Plant_4,7567,-74.57550000000003
2025-02-09,Plant_3,4026,-4.48
2025-02-09,Plant_3,4026,7569.244699999999
2025-02-09,Plant_3,9976,72.66
2025-02-09,Plant_4,9526,7128.606
2025-02-09,Plant_3,4138,-1777.9133000000004
2025-02-09,Plant_3,4138,-113.4304
2025-02-09,Plant_3,11465,59.07669999999999
2025-02-09,Plant_4,9528,73.46740000000003
2025-02-09,Plant_3,5580,-639.3307
2025-02-09,Plant_3,5601,-116.4702
2025-02-09,Plant_4,8555,-24.9921
2025-02-09,Plant_5,12031,632.8367999999999
2025-02-09,Plant_3,5601,-835.2223999999992
2025-02-09,Plant_3,5891,-415.21899999999994
2025-02-09,Plant_4,8555,7212.951899999998
2025-02-09,Plant_5,12162,30.37800000000003
2025-02-09,Plant_3,6550,-4.48
2025-02-09,Plant_4,9127,-23.904700000000002
2025-02-09,Plant_4,9517,-23.904700000000002
2025-02-09,Plant_5,12205,632.3390999999999
2025-02-09,Plant_4,9124,-4.48
2025-02-09,Plant_4,9526,-4.48
2025-02-09,Plant_4,9528,-4.48
2025-02-09,Plant_5,12205,10568.910199999998
2025-02-09,Plant_4,9528,-4.48
2025-02-09,Plant_5,2171,7413.879999999999
2025-02-09,Plant_4,9534,-387.0841
2025-02-09,Plant_5,12231,344.49039999999985
2025-02-09,Plant_4,10653,487.88469999999984
2025-02-09,Plant_5,11908,7862.460999999995
2025-02-09,Plant_4,10653,-6674.661599999998
2025-02-09,Plant_5,12307,-183.3386
2025-02-09,Plant_5,2171,-15.394200000000001
2025-02-09,Plant_5,12159,7703.977299999994
2025-02-09,Plant_4,10840,-300.6922
2025-02-09,Plant_5,12178,-66.1867
2025-02-09,Plant_5,12058,-66.1867
2025-02-09,Plant_5,12208,30.37800000000003
2025-02-09,Plant_5,11908,-73.53140000000002
2025-02-09,Plant_5,12291,-199.6113
2025-02-09,Plant_5,12101,-75.18830000000004
2025-02-09,Plant_5,12519,33.201100000000004
2025-02-09,Plant_5,11910,-37.16199999999999
2025-02-09,Plant_6,9131,-578.6520999999998
2025-02-09,Plant_5,12159,170.28060000000002
2025-02-09,Plant_5,12039,-46.761999999999986
2025-02-09,Plant_5,12231,181.53619999999995
2025-02-09,Plant_5,12067,33.201100000000004
2025-02-09,Plant_5,12208,7920.742399999996
2025-02-09,Plant_5,12960,-46.761999999999986
2025-02-16,Plant_4,5551,-23.904700000000002
2025-02-16,Plant_5,11981,30.37800000000003
2025-02-16,Plant_5,12169,7820.470299999998
2025-02-16,Plant_4,7025,-286.19599999999997
2025-02-16,Plant_4,8555,-24.9921
2025-02-16,Plant_5,12169,-66.1867
2025-02-16,Plant_5,12231,344.49039999999985
2025-02-16,Plant_5,725,-214.4586999999999
2025-02-16,Plant_4,8555,7223.505399999999
2025-02-16,Plant_5,12231,181.53619999999995
2025-02-16,Plant_5,12248,7894.164299999999
2025-02-16,Plant_5,6824,53.235299999999995
2025-02-16,Plant_4,9127,59.41010000000003
2025-02-16,Plant_5,12312,30.37800000000003
2025-02-16,Plant_6,3693,-79.65400000000005
2025-02-16,Plant_5,11989,492.9800999999999
2025-02-16,Plant_4,9517,-23.904700000000002
2025-02-16,Plant_6,3693,1.8177999999999883
2025-02-16,Plant_4,10840,-300.6922
2025-02-16,Plant_5,12306,-46.761999999999986
2025-02-16,Plant_5,2171,-99.68219999999995
2025-02-16,Plant_6,7567,-72.91150000000005
2025-02-16,Plant_5,2171,-15.394200000000001
2025-02-16,Plant_5,12322,30.37800000000003
2025-02-16,Plant_5,12039,-46.761999999999986
2025-02-16,Plant_5,12159,170.28060000000002
2025-02-16,Plant_5,12248,30.37800000000003
2025-02-16,Plant_5,12260,-46.761999999999986
2025-02-16,Plant_5,12265,30.37800000000003
2025-02-16,Plant_1,5713,0.6365999999999985
2025-02-16,Plant_0,9886,-401.3506
2025-02-16,Plant_0,6552,582.1965999999999
2025-02-16,Plant_0,7052,-23.904700000000002
2025-02-16,Plant_1,5769,-283.13219999999995
2025-02-16,Plant_0,10019,-4.48
2025-02-16,Plant_0,8141,-4.48
2025-02-16,Plant_1,5045,-4.519
2025-02-16,Plant_1,5772,-4.48
2025-02-16,Plant_1,2311,-4.48
2025-02-16,Plant_0,9886,-861.3270999999995
2025-02-16,Plant_1,5713,6779.552399999999
2025-02-16,Plant_1,8590,7220.344099999999
2025-02-16,Plant_1,8147,-4.48
2025-02-16,Plant_1,8156,114.759
2025-02-16,Plant_1,5772,7003.4998
2025-02-16,Plant_1,9129,-23.904700000000002
2025-02-16,Plant_1,10425,-59.6231
2025-02-16,Plant_1,2311,7154.6646
2025-02-16,Plant_1,5779,-489.98009999999994
2025-02-16,Plant_1,12583,11212.6194
2025-02-16,Plant_1,12605,796.5963000000002
2025-02-16,Plant_1,8147,191.5643
2025-02-16,Plant_1,5881,-72.9412
2025-02-16,Plant_1,12788,358.6403000000001
2025-02-16,Plant_2,1588,-2.8160000000000003
2025-02-16,Plant_1,12605,-617.0171000000001
2025-02-16,Plant_1,8590,-457.86769999999996
2025-02-16,Plant_2,1588,73.15580000000001
2025-02-16,Plant_2,2957,-545.1309
2025-02-16,Plant_2,1577,-34.0654
2025-02-16,Plant_1,12788,-46.761999999999986
2025-02-16,Plant_2,3788,-45.09799999999998
2025-02-16,Plant_2,4132,-1656.1136
2025-02-16,Plant_2,4352,675.4826999999999
2025-02-16,Plant_2,2768,-21.312800000000006
2025-02-16,Plant_2,4352,1632.2929999999988
2025-02-16,Plant_2,4132,16398.822500000013
2025-02-16,Plant_2,5580,-636.9697
2025-02-16,Plant_2,4132,-537.7547999999999
2025-02-16,Plant_2,5580,16945.316000000013
2025-02-16,Plant_2,7296,-2607.6488999999997
2025-02-16,Plant_2,7296,-203.70050000000006
2025-02-16,Plant_2,5580,411.2892
2025-02-16,Plant_2,8501,-2.8160000000000003
2025-02-16,Plant_2,9801,567.7419999999998
2025-02-16,Plant_2,7309,-2.8160000000000003
2025-02-16,Plant_2,8501,100.24190000000003
2025-02-16,Plant_2,9123,5.781000000000003
2025-02-16,Plant_2,10555,-593.6362
2025-02-16,Plant_2,7309,110.76389999999998
2025-02-16,Plant_2,9123,16473.69510000001
2025-02-16,Plant_2,12191,-45.09799999999998
2025-02-16,Plant_3,797,151.0696
2025-02-16,Plant_2,8818,16846.74010000001
2025-02-16,Plant_2,9799,11.378099999999977
2025-02-16,Plant_2,12191,17325.28300000002
2025-02-16,Plant_3,3956,7615.448599999999
2025-02-16,Plant_2,9801,1632.2929999999988
2025-02-16,Plant_2,9976,-2.8160000000000003
2025-02-16,Plant_3,797,7074.570799999999
2025-02-16,Plant_3,5580,-639.3307
2025-02-16,Plant_2,10014,-2.8160000000000003
2025-02-16,Plant_2,9979,-386.7783
2025-02-16,Plant_3,2171,-15.394200000000001
2025-02-16,Plant_3,6550,-4.48
2025-02-16,Plant_3,4138,-113.4304
2025-02-16,Plant_2,10716,-552.6696999999999
2025-02-16,Plant_3,3122,-4.48
2025-02-16,Plant_3,6827,7531.881599999998
2025-02-16,Plant_3,4831,612.34
2025-02-16,Plant_3,797,79.70660000000004
2025-02-16,Plant_3,3956,55.8217
2025-02-16,Plant_3,8256,72.66
2025-02-16,Plant_3,4977,-58.563500000000005
2025-02-16,Plant_3,913,7603.547599999996
2025-02-16,Plant_3,4138,7319.138999999999
2025-02-16,Plant_3,9528,73.89430000000002
2025-02-16,Plant_3,6737,-4.48
2025-02-16,Plant_3,1105,4.308799999999994
2025-02-16,Plant_3,5580,7157.835599999999
2025-02-16,Plant_3,10622,-4.48
2025-02-16,Plant_3,8510,72.66
2025-02-16,Plant_3,3956,587.3927000000001
2025-02-16,Plant_3,8256,53.44560000000002
2025-02-16,Plant_3,10704,7972.435999999998
2025-02-16,Plant_3,9528,-4.48
2025-02-16,Plant_3,4831,-399.19259999999997
2025-02-16,Plant_3,9666,-4.48
2025-02-16,Plant_3,12073,10986.5229
2025-02-16,Plant_3,12073,349.3462000000001
2025-02-16,Plant_3,4977,-127.82289999999983
2025-02-16,Plant_3,10622,53.900999999999996
2025-02-16,Plant_4,5552,-4.48
2025-02-16,Plant_4,7567,-74.57550000000003
2025-02-16,Plant_3,5601,-116.4702
2025-02-16,Plant_3,11465,59.07669999999999
2025-02-16,Plant_4,9528,-4.48
2025-02-16,Plant_4,9528,73.46740000000003
2025-02-16,Plant_3,6550,182.73649999999998
2025-02-16,Plant_4,3526,-4.48
2025-02-16,Plant_4,10402,-1.6569
2025-02-16,Plant_5,12162,30.37800000000003
2025-02-16,Plant_4,3526,-4.48
2025-02-23,Plant_1,10061,-4.48
2025-02-23,Plant_1,10425,7030.372599999999
2025-02-23,Plant_2,9976,16982.13090000001
2025-02-23,Plant_2,7309,110.59869999999997
2025-02-23,Plant_1,12583,-66.1867
2025-02-23,Plant_2,2768,-2510.7382
2025-02-23,Plant_3,3493,-1517.6297
2025-02-23,Plant_2,9801,1628.448199999999
2025-02-23,Plant_2,844,978.8531999999997
2025-02-23,Plant_2,5580,377.7468999999999
2025-02-23,Plant_3,3956,55.8217
2025-02-23,Plant_2,9979,21017.761300000024
2025-02-23,Plant_2,1577,-34.0654
2025-02-23,Plant_2,5585,-716.1641999999999
2025-02-23,Plant_3,4026,-4.48
2025-02-23,Plant_2,10716,-675.3292999999999
2025-02-23,Plant_2,1588,69.67880000000001
2025-02-23,Plant_2,7309,-2.8160000000000003
2025-02-23,Plant_3,4138,-1788.7516000000003
2025-02-23,Plant_3,729,23.15419999999999
2025-02-23,Plant_2,5580,16941.471200000015
2025-02-23,Plant_2,9799,-111.28150000000001
2025-02-23,Plant_3,5601,7063.756299999999
2025-02-23,Plant_3,3493,-196.12350000000004
2025-02-23,Plant_2,6824,-22.2407
2025-02-23,Plant_2,9799,21164.88750000002
2025-02-23,Plant_3,8628,72.66
2025-02-23,Plant_3,4138,-236.09
2025-02-23,Plant_2,7296,21539.730100000023
2025-02-23,Plant_2,12757,-138.30020000000002
2025-02-23,Plant_3,8628,7298.333200000001
2025-02-23,Plant_3,4831,-399.19259999999997
2025-02-23,Plant_2,8501,-2.8160000000000003
2025-02-23,Plant_2,12757,17030.368800000022
2025-02-23,Plant_3,8742,-974.9088
2025-02-23,Plant_3,4831,603.7731
2025-02-23,Plant_2,8501,17127.71000000001
2025-02-23,Plant_0,9886,-861.2888999999994
2025-02-23,Plant_1,1105,-456.2450999999999
2025-02-23,Plant_0,10425,42.4146
2025-02-23,Plant_1,10437,-4.48
2025-02-23,Plant_1,5784,-80.06870000000002
2025-02-23,Plant_1,9886,-402.4102
2025-02-23,Plant_1,5713,6776.7976
2025-02-23,Plant_1,4463,-402.4102
2025-02-23,Plant_1,8156,-7.900600000000001
2025-02-23,Plant_1,10425,-59.6231
2025-02-23,Plant_1,10425,-319.61260000000004
2025-02-23,Plant_1,5713,-122.023
2025-02-23,Plant_1,1472,-8.890600000000001
2025-02-23,Plant_2,1588,-2.8160000000000003
2025-02-23,Plant_2,844,-2.8160000000000003
2025-02-23,Plant_1,5769,-405.7917999999999
2025-02-23,Plant_1,2171,-475.94809999999995
2025-02-23,Plant_2,2957,-667.7905000000001
2025-02-23,Plant_2,2768,-143.9724
2025-02-23,Plant_1,5790,-404.7321999999999
2025-02-23,Plant_1,2171,7147.703099999998
2025-02-23,Plant_2,3788,276.36209999999994
2025-02-23,Plant_2,4352,514.5951999999999
2025-02-23,Plant_1,8131,-4.48
2025-02-23,Plant_1,5779,-612.6397
2025-02-23,Plant_2,5585,-2399.0814
2025-02-23,Plant_2,5580,-636.9697
2025-02-23,Plant_1,9122,-818.0615999999999
2025-02-23,Plant_1,5881,-195.6008
2025-02-23,Plant_2,7296,-2612.449999999999
2025-02-23,Plant_2,5659,-2.8160000000000003
2025-02-23,Plant_1,9886,-1608.3794
2025-02-23,Plant_1,5881,-2076.48
2025-02-23,Plant_2,9801,445.0823999999999
2025-02-23,Plant_2,7296,-326.36010000000005
2025-02-23,Plant_0,7052,7717.226499999999
2025-02-23,Plant_0,8156,-7.900600000000001
2025-02-23,Plant_0,5784,-80.06870000000002
2025-02-23,Plant_0,5264,-6.5296
2025-02-23,Plant_0,8141,-4.48
2025-02-23,Plant_0,4137,-23.904700000000002
2025-02-23,Plant_0,6321,-403.67259999999993
2025-02-23,Plant_0,5772,-4.48
2025-02-23,Plant_0,9130,7138.605599999998
2025-02-23,Plant_0,6324,-4.48
2025-02-23,Plant_0,6324,-4.48
2025-02-23,Plant_0,9130,-4.48
2025-02-23,Plant_0,9986,-579.2180999999999
2025-02-23,Plant_0,8225,32.33060000000001
2025-02-23,Plant_0,6552,459.5369999999999
2025-02-23,Plant_0,9886,-401.3506
2025-02-23,Plant_0,10019,55.65300000000002
2025-02-23,Plant_0,9986,7311.756499999998
2025-02-23,Plant_0,8225,-23.904700000000002
2025-02-23,Plant_0,10425,-58.563500000000005
2025-02-23,Plant_0,10412,-314.72150000000005
2025-02-23,Plant_0,10477,-4.48
2025-02-23,Plant_3,8288,0.0
2025-02-23,Plant_5,12077,266.7106
2025-02-23,Plant_5,8623,72.66
2025-02-23,Plant_3,3122,84.99699999999999
2025-02-23,Plant_4,3526,-4.48
2025-02-23,Plant_5,12142,30.37800000000003
2025-02-23,Plant_5,8623,7321.4222
2025-02-23,Plant_3,4138,9201.277199999997
2025-02-23,Plant_4,5725,-6.841
2025-02-23,Plant_5,12231,58.87659999999993
2025-02-23,Plant_5,11953,33.201100000000004
2025-02-23,Plant_3,4138,7315.411099999998
2025-02-23,Plant_4,9522,7690.722399999998
2025-02-23,Plant_5,12291,-199.6113
2025-02-23,Plant_5,11961,331.46060000000006
2025-02-23,Plant_3,5580,-639.3307
2025-02-23,Plant_4,9528,-4.48
2025-02-23,Plant_5,12291,7889.698499999995
2025-02-23,Plant_5,12031,632.0818999999999
2025-02-23,Plant_3,5580,7152.9908
2025-02-23,Plant_5,2171,7409.629799999999
2025-02-23,Plant_5,12312,30.37800000000003
2025-02-23,Plant_5,12031,7364.245099999997
2025-02-23,Plant_3,5601,-838.6449999999991
2025-02-23,Plant_5,12166,-42.28199999999999
2025-02-23,Plant_5,13006,30.37800000000003
2025-02-23,Plant_5,12231,221.83079999999987
2025-02-23,Plant_3,7690,7030.646199999999
2025-02-23,Plant_5,12205,631.5841999999998
2025-02-23,Plant_6,3693,-120.8418
2025-02-23,Plant_5,12291,-282.74709999999993
2025-02-23,Plant_3,8256,72.66
2025-02-23,Plant_5,12208,30.37800000000003
2025-02-23,Plant_6,6824,57.27640000000005
2025-02-23,Plant_6,3693,-202.31360000000004
2025-02-23,Plant_3,8288,7044.155699999999
2025-02-23,Plant_6,6824,-22.2407
2025-02-23,Plant_6,7567,-195.57110000000003
2025-02-23,Plant_6,5725,13315.005600000002
2025-02-23,Plant_3,11908,-73.53140000000002
2025-02-23,Plant_6,6825,-40.22340000000004
2025-02-23,Plant_4,8496,-2.158
2025-02-23,Plant_4,8555,-24.9921
2025-02-23,Plant_4,9517,-23.904700000000002
2025-02-23,Plant_4,9522,-4.48
2025-02-23,Plant_5,2171,-101.18549999999996
2025-02-23,Plant_5,2171,-15.394200000000001
2025-02-23,Plant_5,11925,43.14100000000001
2025-02-23,Plant_5,12039,-46.761999999999986
2025-02-23,Plant_5,12069,5.997599999999993
2025-02-23,Plant_6,5725,-5.1770000000000005
2025-02-23,Plant_3,1009,114.9277
2025-02-23,Plant_3,8742,-792.0411999999993
2025-02-23,Plant_3,6554,-2.3609999999999998
2025-02-23,Plant_2,9123,21525.114600000023
2025-02-23,Plant_3,1105,4.308799999999994
2025-02-23,Plant_3,9528,7153.992299999999
2025-02-23,Plant_3,6554,7393.448599999999
2025-02-23,Plant_2,9976,148.8969
2025-02-23,Plant_3,3118,2.759
2025-02-23,Plant_3,11908,1973.913099999999
2025-02-23,Plant_3,9528,8781.250099999997
2025-02-23,Plant_2,9976,72.66
2025-02-23,Plant_3,4977,-58.563500000000005
2025-02-23,Plant_4,2881,-6.841
2025-02-23,Plant_3,9976,72.66
2025-02-23,Plant_2,10014,-2.8160000000000003
2025-02-23,Plant_3,5601,-116.4702
2025-02-23,Plant_4,9124,-4.48
2025-02-23,Plant_3,9976,7218.114099999999
2025-02-23,Plant_2,10468,-2.8160000000000003
2025-02-23,Plant_3,6550,122.15129999999999
2025-02-23,Plant_4,9522,-4.48
2025-02-23,Plant_3,11465,-63.58290000000001
2025-02-23,Plant_2,10555,-593.6362
2025-02-23,Plant_3,6550,-4.48
2025-02-23,Plant_4,10653,365.2250999999999
2025-02-23,Plant_4,7567,-197.23510000000002
2025-02-23,Plant_3,1009,72.66
2025-02-23,Plant_3,7690,-4.48
2025-02-23,Plant_5,10343,72.66
2025-02-23,Plant_4,10653,-33028.399200000014
2025-02-23,Plant_3,1105,7479.086999999997
2025-02-23,Plant_3,8256,7007.132199999998
2025-02-23,Plant_5,11961,-46.761999999999986
2025-02-23,Plant_4,10840,-300.6922
2025-02-23,Plant_3,2096,72.66
2025-03-02,Plant_0,8147,-4.48
2025-03-02,Plant_0,4137,71.72480000000002
2025-03-02,Plant_0,770,140.52810000000002
2025-03-02,Plant_0,8156,-7.900600000000001
2025-03-02,Plant_0,8180,53.235299999999995
2025-03-02,Plant_0,8147,172.12850000000006
2025-03-02,Plant_0,5772,-4.48
2025-03-02,Plant_0,770,-143.121
2025-03-02,Plant_0,9885,-6.841
2025-03-02,Plant_0,9986,-576.2872
2025-03-02,Plant_0,8180,7012.386699999999
2025-03-02,Plant_0,4137,-23.904700000000002
2025-03-02,Plant_0,9886,-398.41970000000003
2025-03-02,Plant_0,10019,67.14890000000003
2025-03-02,Plant_0,9886,-716.3596999999993
2025-03-02,Plant_0,6552,-184.19590000000028
2025-03-02,Plant_0,10412,-1341.2788999999996
2025-03-02,Plant_1,5713,6933.624399999998
2025-03-02,Plant_0,9986,-722.6682999999991
2025-03-02,Plant_0,10019,-4.48
2025-03-02,Plant_1,2171,-473.0172
2025-03-02,Plant_1,5790,507.4311000000001
2025-03-02,Plant_0,10427,-576.5368
2025-03-02,Plant_1,5769,-402.86089999999996
2025-03-02,Plant_1,5881,-192.66989999999998
2025-03-02,Plant_1,5881,-2058.3156
2025-03-02,Plant_1,4463,-1267.4734
2025-03-02,Plant_1,5790,-401.80129999999997
2025-03-02,Plant_1,9122,-1905.8776
2025-03-02,Plant_1,6541,-577.5964
2025-03-02,Plant_1,5779,-609.7088
2025-03-02,Plant_2,844,956.5000999999997
2025-03-02,Plant_1,10425,-56.6922
2025-03-02,Plant_1,8131,108.61030000000002
2025-03-02,Plant_2,844,17101.12420000001
2025-03-02,Plant_2,1577,-34.0654
2025-03-02,Plant_2,844,-2.8160000000000003
2025-03-02,Plant_1,10427,-577.5964
2025-03-02,Plant_2,2768,-2498.0216000000005
2025-03-02,Plant_2,2768,16519.92850000001
2025-03-02,Plant_2,2957,-664.8596000000001
2025-03-02,Plant_2,844,-2.8160000000000003
2025-03-02,Plant_2,4132,-537.7547999999999
2025-03-02,Plant_2,3788,-45.09799999999998
2025-03-02,Plant_2,3788,17166.494400000018
2025-03-02,Plant_2,2768,-143.9724
2025-03-02,Plant_2,5580,401.2256
2025-03-02,Plant_2,6824,-22.2407
2025-03-02,Plant_2,4132,-1521.0141999999996
2025-03-02,Plant_2,4352,517.5260999999998
2025-03-02,Plant_2,5585,-716.1641999999999
2025-03-02,Plant_2,7296,21572.537000000022
2025-03-02,Plant_2,5585,-2387.6779
2025-03-02,Plant_2,5580,-636.9697
2025-03-02,Plant_2,7309,-2.8160000000000003
2025-03-02,Plant_2,7497,132.2797
2025-03-02,Plant_2,7296,-2598.1773000000003
2025-03-02,Plant_2,5580,16966.928800000016
2025-03-02,Plant_2,9123,16396.09560000001
2025-03-02,Plant_2,8501,-2.8160000000000003
2025-03-02,Plant_2,7497,-2.8160000000000003
2025-03-02,Plant_2,7296,-326.36010000000005
2025-03-02,Plant_2,9976,-2.8160000000000003
2025-03-02,Plant_2,8501,17160.66920000001
2025-03-02,Plant_2,9801,445.0823999999999
2025-03-02,Plant_2,7309,115.68699999999997
2025-03-02,Plant_2,12757,-138.30020000000002
2025-03-02,Plant_2,9801,1477.5370999999996
2025-03-02,Plant_3,1105,7484.226799999999
2025-03-02,Plant_2,9123,-113.94769999999998
2025-03-02,Plant_2,12797,-45.09799999999998
2025-03-02,Plant_2,10014,-2.8160000000000003
2025-03-02,Plant_3,2096,258.64639999999997
2025-03-02,Plant_2,9799,-108.35060000000001
2025-03-02,Plant_3,797,91.45540000000004
2025-03-02,Plant_2,10555,-593.6362
2025-03-02,Plant_3,3956,58.7526
2025-03-02,Plant_2,9979,-509.4379
2025-03-02,Plant_3,797,151.0696
2025-03-02,Plant_2,10555,21158.91470000002
2025-03-02,Plant_3,3956,7625.965699999998
2025-03-02,Plant_2,10716,-675.3292999999999
2025-03-02,Plant_3,4026,-4.48
2025-03-02,Plant_3,2096,72.66
2025-03-02,Plant_3,4138,-1753.8816000000008
2025-03-02,Plant_3,3493,-193.19260000000003
2025-03-02,Plant_3,4242,7000.754099999998
2025-03-02,Plant_3,4831,7191.5252999999975
2025-03-02,Plant_3,5580,481.90310000000005
2025-03-02,Plant_3,4138,-233.1591
2025-03-02,Plant_3,4977,-42.60369999999987
2025-03-02,Plant_3,5580,-639.3307
2025-03-02,Plant_5,7610,72.66
2025-03-02,Plant_3,4831,-396.26169999999996
